depth =  600.0, dz =  5.00, outstep = 12, simtime = 240, Ngrp = 5
    0.50    0.50    0.50    0.50    0.50
    0.70    0.70    0.70    0.70    0.70
    0.80    0.80    0.80    0.80    0.80
    0.80    0.80    0.80    0.80    0.80
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.01    0.00    0.00    0.00
    0.02    0.01    0.00    0.00    0.00
    0.03    0.02    0.01    0.00    0.00
    0.04    0.03    0.02    0.01    0.00
    0.05    0.04    0.02    0.01    0.00
    0.06    0.05    0.03    0.02    0.01
    0.07    0.06    0.04    0.03    0.02
    0.09    0.07    0.06    0.04    0.03
    0.11    0.08    0.07    0.05    0.04
    0.13    0.10    0.08    0.06    0.05
    0.17    0.13    0.09    0.07    0.06
    0.22    0.16    0.12    0.09    0.07
    0.28    0.21    0.15    0.11    0.08
    0.35    0.27    0.19    0.13    0.10
    0.42    0.33    0.25    0.17    0.12
    0.48    0.40    0.31    0.22    0.15
    0.53    0.47    0.39    0.29    0.20
    0.55    0.52    0.45    0.36    0.26
    0.52    0.55    0.51    0.43    0.33
    0.44    0.54    0.55    0.49    0.40
    0.29    0.47    0.55    0.54    0.46
    0.11    0.33    0.50    0.56    0.52
    0.01    0.15    0.38    0.54    0.56
    0.00    0.01    0.19    0.43    0.57
    0.00    0.00    0.03    0.26    0.50
    0.00    0.00    0.00    0.07    0.34
    0.00    0.00   -0.00    0.00    0.14
    0.00    0.00    0.00    0.00    0.01
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.02    0.01    0.00    0.00    0.00
    0.03    0.01    0.00    0.00    0.00
    0.03    0.01    0.00    0.00    0.00
    0.05    0.02    0.01    0.00    0.00
    0.06    0.03    0.01    0.00    0.00
    0.07    0.04    0.02    0.00    0.00
    0.09    0.05    0.02    0.01    0.00
    0.11    0.06    0.03    0.01    0.00
    0.13    0.08    0.04    0.02    0.00
    0.16    0.10    0.06    0.03    0.01
    0.21    0.12    0.07    0.04    0.01
    0.25    0.15    0.09    0.05    0.02
    0.31    0.18    0.10    0.06    0.03
    0.37    0.23    0.13    0.07    0.04
    0.43    0.28    0.16    0.09    0.05
    0.47    0.34    0.20    0.11    0.06
    0.49    0.40    0.25    0.13    0.07
    0.48    0.45    0.31    0.17    0.09
    0.44    0.49    0.37    0.21    0.11
    0.36    0.49    0.43    0.27    0.13
    0.25    0.47    0.47    0.33    0.17
    0.14    0.40    0.50    0.39    0.21
    0.03    0.30    0.49    0.44    0.27
    0.00    0.19    0.45    0.49    0.33
    0.00    0.07    0.36    0.50    0.39
    0.00    0.00    0.25    0.49    0.45
    0.00    0.00    0.13    0.43    0.49
    0.00    0.00    0.03    0.34    0.51
    0.00    0.00    0.00    0.22    0.49
    0.00    0.00    0.00    0.10    0.43
    0.00    0.00    0.00    0.01    0.33
    0.00    0.00    0.00    0.00    0.20
    0.00    0.00    0.00    0.00    0.08
    0.00    0.00    0.00    0.00    0.01
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00   -0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.02    0.00    0.00    0.00    0.00
    0.02    0.00    0.00    0.00    0.00
    0.03    0.01    0.00    0.00    0.00
    0.04    0.01    0.00    0.00    0.00
    0.05    0.02    0.00    0.00    0.00
    0.07    0.02    0.01    0.00    0.00
    0.08    0.03    0.01    0.00    0.00
    0.10    0.04    0.01    0.00    0.00
    0.13    0.06    0.02    0.00    0.00
    0.16    0.07    0.03    0.00    0.00
    0.19    0.09    0.03    0.01    0.00
    0.23    0.11    0.05    0.01    0.00
    0.28    0.13    0.06    0.02    0.00
    0.33    0.17    0.07    0.02    0.00
    0.38    0.20    0.09    0.03    0.01
    0.42    0.25    0.11    0.04    0.01
    0.45    0.30    0.14    0.06    0.01
    0.45    0.35    0.17    0.07    0.02
    0.43    0.40    0.21    0.09    0.03
    0.38    0.43    0.25    0.11    0.04
    0.31    0.46    0.30    0.13    0.05
    0.22    0.45    0.36    0.16    0.06
    0.13    0.42    0.41    0.20    0.08
    0.05    0.36    0.44    0.25    0.10
    0.00    0.28    0.46    0.30    0.12
    0.00    0.19    0.45    0.35    0.15
    0.00    0.10    0.42    0.40    0.18
    0.00    0.02    0.35    0.44    0.23
    0.00    0.00    0.27    0.46    0.28
    0.00    0.00    0.17    0.46    0.33
    0.00    0.00    0.09    0.43    0.39
    0.00    0.00    0.02    0.36    0.43
    0.00    0.00    0.00    0.28    0.46
    0.00    0.00    0.00    0.18    0.47
    0.00    0.00    0.00    0.09    0.45
    0.00    0.00    0.00    0.02    0.39
    0.00    0.00    0.00    0.00    0.31
    0.00    0.00    0.00    0.00    0.22
    0.00    0.00    0.00    0.00    0.12
    0.00    0.00    0.00    0.00    0.05
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.02    0.00    0.00    0.00    0.00
    0.03    0.00    0.00    0.00    0.00
    0.04    0.01    0.00    0.00    0.00
    0.05    0.01    0.00    0.00    0.00
    0.06    0.01    0.00    0.00    0.00
    0.08    0.02    0.00    0.00    0.00
    0.10    0.03    0.00    0.00    0.00
    0.12    0.04    0.01    0.00    0.00
    0.15    0.05    0.01    0.00    0.00
    0.18    0.06    0.01    0.00    0.00
    0.21    0.08    0.02    0.00    0.00
    0.26    0.10    0.03    0.00    0.00
    0.30    0.12    0.04    0.00    0.00
    0.34    0.15    0.05    0.01    0.00
    0.38    0.18    0.06    0.01    0.00
    0.41    0.22    0.08    0.02    0.00
    0.43    0.26    0.09    0.02    0.00
    0.42    0.30    0.12    0.03    0.00
    0.39    0.35    0.14    0.04    0.00
    0.35    0.39    0.17    0.05    0.01
    0.28    0.42    0.21    0.07    0.01
    0.20    0.43    0.25    0.08    0.02
    0.12    0.42    0.30    0.10    0.02
    0.05    0.39    0.34    0.13    0.03
    0.01    0.34    0.38    0.16    0.04
    0.00    0.27    0.42    0.19    0.05
    0.00    0.19    0.43    0.23    0.07
    0.00    0.11    0.43    0.28    0.08
    0.00    0.05    0.40    0.32    0.10
    0.00    0.00    0.35    0.37    0.13
    0.00    0.00    0.28    0.41    0.16
    0.00    0.00    0.20    0.43    0.20
    0.00    0.00    0.12    0.44    0.24
    0.00    0.00    0.05    0.42    0.28
    0.00    0.00    0.01    0.38    0.33
    0.00    0.00    0.00    0.31    0.38
    0.00    0.00    0.00    0.23    0.42
    0.00    0.00    0.00    0.15    0.44
    0.00    0.00    0.00    0.08    0.44
    0.00    0.00    0.00    0.03    0.42
    0.00    0.00    0.00    0.00    0.37
    0.00    0.00    0.00    0.00    0.30
    0.00    0.00    0.00    0.00    0.22
    0.00    0.00    0.00    0.00    0.14
    0.00    0.00    0.00    0.00    0.07
    0.00    0.00    0.00    0.00    0.02
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.00    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.01    0.00    0.00    0.00    0.00
    0.02    0.00    0.00    0.00    0.00
    0.03    0.00    0.00    0.00    0.00
    0.04    0.00    0.00    0.00    0.00
    0.05    0.01    0.00    0.00    0.00
    0.06    0.01    0.00    0.00    0.00
    0.08    0.01    0.00    0.00    0.00
    0.10    0.02    0.00    0.00    0.00
    0.13    0.03    0.00    0.00    0.00
    0.16    0.04    0.00    0.00    0.00
    0.19    0.05    0.01    0.00    0.00
    0.23    0.06    0.01    0.00    0.00
    0.27    0.08    0.01    0.00    0.00
    0.31    0.10    0.02    0.00    0.00
    0.35    0.13    0.02    0.00    0.00
    0.38    0.15    0.03    0.00    0.00
    0.40    0.19    0.05    0.00    0.00
    0.41    0.22    0.06    0.01    0.00
    0.41    0.26    0.07    0.01    0.00
